collection_id,vm_id,name,value,time_stamp
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.899333333,4/26/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.659583333,4/26/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.652541667,4/26/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.771958333,4/26/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.77105,4/26/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.945458333,4/26/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.700083333,4/26/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.635166667,4/26/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.628416667,4/26/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.8215,4/26/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.679416667,4/26/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.817125,4/26/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.921291667,4/26/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.147875,4/26/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.892875,4/26/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.114201681,4/26/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.342,4/26/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.980916667,4/26/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.766625,4/26/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.962166667,4/26/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.891833333,4/26/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.877208333,4/26/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.041666667,4/26/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.026416667,4/26/2024 23:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.929208333,4/27/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.92575,4/27/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.892291667,4/27/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.797958333,4/27/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.870416667,4/27/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.080625,4/27/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.927916667,4/27/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.783708333,4/27/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.699666667,4/27/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.799291667,4/27/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.194541667,4/27/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.623833333,4/27/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.706416667,4/27/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.9835,4/27/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.856708333,4/27/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.755,4/27/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,5.726833333,4/27/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.118166667,4/27/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.004958333,4/27/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,7.399875,4/27/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,7.279583333,4/27/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,9.01825,4/27/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,7.287541667,4/27/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,7.320083333,4/27/2024 23:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.95025,4/28/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.784,4/28/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.991666667,4/28/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.724487179,4/28/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.488166667,4/28/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.60625,4/28/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.604152542,4/28/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.49975,4/28/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.407333333,4/28/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.37275,4/28/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.21025,4/28/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.319291667,4/28/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.172541667,4/28/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.139915254,4/28/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.174458333,4/28/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.313333333,4/28/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.173958333,4/28/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.157583333,4/28/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.1655,4/28/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.322754237,4/28/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.242708333,4/28/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.191083333,4/28/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.181625,4/28/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.19875,4/28/2024 23:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.35925,4/29/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.194625,4/29/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.170583333,4/29/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.222125,4/29/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.388416667,4/29/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.342791667,4/29/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.369166667,4/29/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.581166667,4/29/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.338541667,4/29/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.281958333,4/29/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.585708333,4/29/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.406416667,4/29/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.29425,4/29/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.259541667,4/29/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.161083333,4/29/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.196260504,4/29/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.164208333,4/29/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.478125,4/29/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.20225,4/29/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.221625,4/29/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.383791667,4/29/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.186458333,4/29/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.159666667,4/29/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.162666667,4/29/2024 23:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.545375,4/30/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.168958333,4/30/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.1855,4/30/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.237,4/30/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.347166667,4/30/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.467625,4/30/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.215166667,4/30/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.204291667,4/30/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.446375,4/30/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.27925,4/30/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.347,4/30/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.249916667,4/30/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.27940678,4/30/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.235583333,4/30/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.233666667,4/30/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.288083333,4/30/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.425635593,4/30/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.319458333,4/30/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.269041667,4/30/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.283916667,4/30/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.288458333,4/30/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.246541667,4/30/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.348958333,4/30/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.495541667,4/30/2024 23:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.266833333,5/1/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.350666667,5/1/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.38475,5/1/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.40445,5/1/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.2625,5/1/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.327625,5/1/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.308375,5/1/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.508333333,5/1/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.27325,5/1/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.243208333,5/1/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.196458333,5/1/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.375666667,5/1/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.477541667,5/1/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.232166667,5/1/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.250875,5/1/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.384208333,5/1/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.36125,5/1/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.322333333,5/1/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.356638655,5/1/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.261041667,5/1/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.251041667,5/1/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.379791667,5/1/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.250416667,5/1/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.253375,5/1/2024 23:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.2355,5/2/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.2475,5/2/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.272291667,5/2/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.261625,5/2/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.509291667,5/2/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.437625,5/2/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.393125,5/2/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.265041667,5/2/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.278208333,5/2/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.305625,5/2/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.656333333,5/2/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.367708333,5/2/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.255333333,5/2/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.378666667,5/2/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.255083333,5/2/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.253416667,5/2/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.408559322,5/2/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.4345,5/2/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.351375,5/2/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.364833333,5/2/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.456083333,5/2/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.453083333,5/2/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.248125,5/2/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.345916667,5/2/2024 23:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.297083333,5/3/2024 0:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.43275,5/3/2024 1:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.194579832,5/3/2024 2:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.245,5/3/2024 3:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.264,5/3/2024 4:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.530166667,5/3/2024 5:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.337083333,5/3/2024 6:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.298,5/3/2024 7:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.347875,5/3/2024 8:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.468541667,5/3/2024 9:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.313125,5/3/2024 10:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.21325,5/3/2024 11:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.513291667,5/3/2024 12:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.501541667,5/3/2024 13:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.353389831,5/3/2024 14:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.194291667,5/3/2024 15:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.314958333,5/3/2024 16:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.440708333,5/3/2024 17:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.688875,5/3/2024 18:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.793291667,5/3/2024 19:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.320125,5/3/2024 20:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.717584746,5/3/2024 21:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.366666667,5/3/2024 22:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Percentage CPU,6.729,5/3/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.958686441,5/4/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.644152542,5/4/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.661333333,5/4/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.610541667,5/4/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.922457627,5/4/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.821398305,5/4/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.44720339,5/4/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.472112069,5/4/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.9965,5/4/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.994830508,5/4/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.619915254,5/4/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.760775862,5/4/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.659327731,5/4/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.885875,5/4/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.810875,5/4/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.604333333,5/4/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.405583333,5/4/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.754875,5/4/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.846375,5/4/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.62825,5/4/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.73425,5/4/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.637875,5/4/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.739322034,5/4/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.7357,5/4/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.738262712,5/5/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.575526316,5/5/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.771125,5/5/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.747,5/5/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.525847458,5/5/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.676960784,5/5/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.131508621,5/5/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.91325,5/5/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.85195,5/5/2024 8:00
